2023-03-11 15:10:57,493.4208685742922
2023-03-11 15:11:02,233.91134015332526
2023-03-11 15:11:07,174.1137748972049
2023-03-11 15:34:03,410.2443354908339
2023-03-11 15:34:08,381.0176629602894
2023-03-11 15:34:13,449.2874206921627
2023-03-11 15:34:18,151.1609980158044
2023-03-11 15:34:23,445.50596689632135
2023-03-11 15:34:28,162.70261982756352
2023-03-11 15:34:33,212.79854048131864
2023-03-11 15:34:38,339.23735032446683
2023-03-11 15:34:43,475.33590406492516
2023-03-11 15:34:48,295.72260237690205
2023-03-11 15:34:53,369.56499949738884
2023-03-11 15:34:58,371.64559401701183
2023-03-11 15:35:03,457.3498985970914
2023-03-11 15:35:08,468.5650687478282
2023-03-11 15:35:13,405.3063571608605
2023-03-11 15:35:18,147.3887124708006
2023-03-11 15:35:23,228.5822489488476
2023-03-12 12:34:41,203.57045174715523
