2023-03-11 15:10:57,354.7254945219481
2023-03-11 15:11:02,445.6536579211144
2023-03-11 15:11:07,237.7288964879333
2023-03-11 15:34:03,171.37401921642953
2023-03-11 15:34:08,403.85186742537655
2023-03-11 15:34:13,348.8209176986338
2023-03-11 15:34:18,271.38310100366846
2023-03-11 15:34:23,466.4911678854044
2023-03-11 15:34:28,125.88594300075862
2023-03-11 15:34:33,467.20212886938236
2023-03-11 15:34:38,459.2140685646912
2023-03-11 15:34:43,390.5654128367358
2023-03-11 15:34:48,295.10944316731377
2023-03-11 15:34:53,324.52072042807026
2023-03-11 15:34:58,298.91619276736867
2023-03-11 15:35:03,498.7692894435616
2023-03-11 15:35:08,203.67381002249255
2023-03-11 15:35:13,112.39394663257936
2023-03-11 15:35:18,431.43336180339935
2023-03-11 15:35:23,212.4370158198181
2023-03-12 12:34:41,465.04894981353937
