2023-03-11 15:12:17,10.096948649668377
2023-03-11 15:12:22,78.73264575923544
2023-03-11 15:34:28,109.92611045794335
2023-03-11 15:34:33,54.64621791936481
2023-03-11 15:34:38,84.39520262428644
2023-03-11 15:34:43,119.0894182376363
2023-03-11 15:34:48,61.40902967960525
2023-03-11 15:34:53,14.840252414803878
2023-03-11 15:34:58,49.180516603311084
2023-03-11 15:35:03,46.44334117889376
2023-03-11 15:35:08,69.95665335873768
2023-03-11 15:35:13,13.38144190779913
2023-03-11 15:35:18,35.79977162652928
2023-03-11 15:35:23,83.06081138264284
